"","ID","round","moved","y"
"4605",1499,1,0,1
"4606",1499,2,0,0
"4607",1499,3,0,1
"4608",1500,0,1,1
"4609",1500,1,0,1
"4610",1500,2,0,1
"4611",1500,3,0,1
"4612",1501,0,1,1
"4613",1501,1,1,1
"4614",1501,2,1,0
"4615",1501,3,1,0
"4616",1502,0,1,1
"4617",1502,1,0,1
"4618",1502,2,0,1
"4619",1502,3,0,1
"4620",1503,0,1,1
"4621",1503,1,1,1
"4622",1503,2,1,1
"4623",1503,3,1,1
"4624",1505,0,0,1
"4625",1505,1,0,1
"4626",1505,2,0,1
"4627",1505,3,0,1
"4628",1506,0,1,1
"4629",1506,1,0,1
"4630",1506,2,1,1
"4631",1506,3,1,1
"4632",1507,0,0,1
"4633",1507,1,0,1
"4634",1507,2,0,1
"4635",1507,3,0,1
"4636",1508,0,1,1
"4637",1508,1,1,1
"4638",1508,2,1,1
"4639",1508,3,0,1
"4640",1509,0,1,0
"4641",1509,1,1,0
"4642",1509,2,1,0
"4643",1509,3,1,0
"4644",1510,0,1,0
"4645",1510,1,1,0
"4646",1510,2,1,0
"4647",1510,3,1,0
"4648",1511,0,1,0
"4649",1511,1,0,0
"4650",1511,2,0,0
"4651",1511,3,0,0
"4652",1512,0,0,0
"4653",1512,1,0,0
"4654",1512,2,0,1
"4655",1512,3,0,1
"4656",1513,0,0,0
"4657",1513,1,0,0
"4658",1513,2,0,1
"4659",1513,3,0,1
"4660",1515,0,0,0
"4661",1515,1,1,0
"4662",1515,2,1,0
"4663",1515,3,0,0
"4664",1517,0,1,0
"4665",1517,1,0,0
"4666",1517,2,0,1
"4667",1517,3,1,1
"4668",1518,0,0,1
"4669",1518,1,0,1
"4670",1518,2,0,1
"4671",1518,3,0,1
"4672",1519,0,0,1
"4673",1519,1,0,1
"4674",1519,2,0,1
"4675",1519,3,0,1
"4676",1520,0,0,1
"4677",1520,1,1,1
"4678",1520,2,0,1
"4679",1520,3,0,1
"4680",1522,0,0,1
"4681",1522,1,0,1
"4682",1522,2,0,1
"4683",1522,3,0,1
"4684",1523,0,1,1
"4685",1523,1,0,1
"4686",1523,2,0,1
"4687",1523,3,0,1
"4688",1524,0,1,1
"4689",1524,1,0,1
"4690",1524,2,0,1
"4691",1524,3,0,1
"4692",1525,0,0,1
"4693",1525,1,0,1
"4694",1525,2,0,1
"4695",1525,3,0,1
"4696",1526,0,0,1
"4697",1526,1,0,1
"4698",1526,2,0,1
"4699",1526,3,1,1
"4700",1527,0,0,1
"4701",1527,1,0,1
"4702",1527,2,0,1
"4703",1527,3,0,1
"4704",1528,0,0,1
"4705",1528,1,0,1
"4706",1528,2,0,1
"4707",1528,3,0,1
"4708",1529,0,0,1
"4709",1529,1,0,1
"4710",1529,2,0,1
"4711",1529,3,0,0
"4712",1530,0,0,1
"4713",1530,1,0,1
"4714",1530,2,0,1
"4715",1530,3,0,1
"4716",1531,0,0,1
"4717",1531,1,0,1
"4718",1531,2,0,1
"4719",1531,3,0,1
"4720",1532,0,0,1
"4721",1532,1,0,1
"4722",1532,2,0,1
"4723",1532,3,0,1
"4724",1533,0,0,1
"4725",1533,1,0,1
"4726",1533,2,0,1
"4727",1533,3,0,0
"4728",1534,0,1,1
"4729",1534,1,1,1
"4730",1534,2,1,1
"4731",1534,3,1,1
"4732",1535,0,0,1
"4733",1535,1,0,1
"4734",1535,2,0,1
"4735",1535,3,0,1
"4736",1536,0,0,1
"4737",1536,1,0,1
"4738",1536,2,0,1
"4739",1536,3,0,1
"4740",1537,0,0,1
"4741",1537,1,0,1
"4742",1537,2,0,1
"4743",1537,3,0,1
"4744",1538,0,1,0
"4745",1538,1,1,0
"4746",1538,2,1,0
"4747",1538,3,1,0
"4748",1539,0,1,1
"4749",1539,1,1,0
"4750",1539,2,0,0
"4751",1539,3,1,0
"4752",1541,0,0,1
"4753",1541,1,0,1
"4754",1541,2,0,1
"4755",1541,3,0,1
"4756",1542,0,0,1
"4757",1542,1,0,1
"4758",1542,2,0,1
"4759",1542,3,0,1
"4760",1543,0,0,1
"4761",1543,1,0,1
"4762",1543,2,0,1
"4763",1543,3,0,1
"4764",1544,0,0,1
"4765",1544,1,0,1
"4766",1544,2,0,1
"4767",1544,3,0,1
"4768",1545,0,1,0
"4769",1545,1,1,0
"4770",1545,2,1,0
"4771",1545,3,1,0
"4772",1546,0,1,0
"4773",1546,1,0,1
"4774",1546,2,0,1
"4775",1546,3,0,1
"4776",1547,0,1,0
"4777",1547,1,0,1
"4778",1547,2,0,1
"4779",1547,3,0,0
"4780",1548,0,0,1
"4781",1548,1,1,1
"4782",1548,2,1,1
"4783",1548,3,1,1
"4784",1549,0,1,1
"4785",1549,1,1,1
"4786",1549,2,1,1
"4787",1549,3,1,1
"4788",1550,0,0,1
"4789",1550,1,0,1
"4790",1550,2,0,1
"4791",1550,3,0,1
"4792",1551,0,0,1
"4793",1551,1,0,1
"4794",1551,2,0,1
"4795",1551,3,0,1
"4796",1552,0,0,1
"4797",1552,1,0,1
"4798",1552,2,0,1
"4799",1552,3,1,1
"4800",1553,0,1,1
"4801",1553,1,1,1
"4802",1553,2,1,0
"4803",1553,3,1,1
"4804",1554,0,1,0
"4805",1554,1,1,1
"4806",1554,2,1,1
"4807",1554,3,1,0
"4808",1555,0,1,1
"4809",1555,1,1,0
"4810",1555,2,0,0
"4811",1555,3,1,0
"4812",1556,0,0,1
"4813",1556,1,0,1
"4814",1556,2,0,1
"4815",1556,3,0,1
"4816",1557,0,1,0
"4817",1557,1,0,0
"4818",1557,2,0,0
"4819",1557,3,0,0
"4820",1558,0,1,0
"4821",1558,1,0,0
"4822",1558,2,1,0
"4823",1558,3,0,0
"4824",1559,0,0,1
"4825",1559,1,0,1
"4826",1559,2,0,1
"4827",1559,3,0,1
